date,sz000001,sz000002,sz000004,sz000006,sz000007,sz000008,sz000009
2022-04-08,0.007385524372230501,0.02777777777777768,-0.02935118434603501,0.006085192697768749,-0.018018018018018056,0.019685039370078705,-0.012252591894439169
2022-04-11,-0.021260997067448772,-0.034823284823284784,-0.04668435013262617,-0.04233870967741937,-0.04587155963302747,-0.02316602316602323,-0.06583969465648865
2022-04-12,-0.008239700374531811,-0.02746365105008086,0.025041736227045197,-0.01684210526315788,0.009615384615384581,0.007905138339920903,0.02860061287027582
2022-04-13,-0.007552870090634434,0.01605758582502781,-0.04940282301845822,-0.014989293361884481,-0.015873015873015817,-0.03137254901960773,-0.022840119165839168
2022-04-14,0.01522070015220689,0.02452316076294281,0.0034266133637921303,0.039130434782608914,-0.006451612903225823,0.004048582995951344,0.007113821138211351
2022-04-15,0.02398800599700146,0.014361702127659637,-0.03699487763232778,-0.006276150627615107,0.032467532467532534,-0.012096774193548265,-0.0010090817356205317
2022-04-18,-0.03147877013177158,-0.03618248557944426,0.017139479905437405,-0.03578947368421048,0.0031446540880502027,-0.01224489795918382,0.025252525252525304
2022-04-19,-0.006046863189720364,0.006528835690968515,0.004648460197559379,0.01965065502183405,0.050156739811912265,-0.004132231404958553,-0.0009852216748768017
2022-04-20,0.003041825095057016,-0.06324324324324337,-0.0138808559861191,-0.04282655246252676,0.032835820895522394,0.07883817427385886,-0.0335305719921104
2022-04-21,-0.0030326004548899554,-0.0028851702250430877,-0.033431085043988285,-0.058165548098433995,-0.005780346820809301,-0.0807692307692307,-0.02959183673469401
2022-04-22,0.015969581749049278,0.02662037037037024,-0.003640776699029069,-0.01187648456057,0.02034883720930236,-0.012552301255230214,-0.02733964248159826
2022-04-25,-0.07559880239520955,-0.0496054114994362,-0.0998781973203412,-0.08413461538461542,-0.04415954415954415,-0.06779661016949146,-0.10054054054054051
2022-04-26,-0.0080971659919028,0.007117437722419906,-0.04127198917456021,0.005249343832020914,-0.05067064083457529,-0.027272727272727337,-0.04567307692307687
2022-04-27,0.06285714285714272,-0.03886925795053009,0.019760056457304165,0.0,0.04395604395604402,0.028037383177570208,0.10075566750629728
2022-04-28,0.0,0.025735294117646967,-0.0996539792387543,0.031331592689294974,-0.009022556390977488,-0.018181818181818188,-0.02517162471395884
2022-04-29,-0.020737327188940058,0.03643966547192368,-0.03305149884704073,0.05063291139240511,0.04248861911987856,0.03240740740740744,0.04107981220657275
2022-05-05,0.0,0.0028818443804032867,0.0,-0.01927710843373498,-0.049490538573507936,0.013452914798206095,0.018038331454340417
2022-05-06,-0.02352941176470591,-0.0482758620689655,-0.050079491255961894,-0.05651105651105659,0.009188361408882129,-0.022123893805309658,-0.015503875968992165
2022-05-09,-0.028112449799196804,-0.0006038647342994086,-0.05020920502092052,0.02604166666666674,0.019726858877086473,0.018099547511312153,0.01237345331833506
2022-05-10,0.0033057851239670644,0.004229607250755274,-0.05022026431718063,0.0050761421319796,0.016369047619047672,0.03111111111111109,0.046666666666666634
2022-05-11,0.0024711696869850197,-0.005415162454873612,-0.05009276437847854,-0.012626262626262541,-0.004392386530014725,-0.017241379310344862,0.07537154989384298
2022-05-12,-0.01725554642563676,-0.026013309134906182,-0.0498046875,-0.010230179028132946,0.010294117647058787,0.0,0.030602171767028397
2022-05-13,0.015886287625417994,0.03850931677018621,-0.05035971223021585,0.1033591731266148,0.03202328966521106,0.0,0.023946360153256796
2022-05-16,-0.013168724279835398,0.010765550239234534,-0.044372294372294396,0.03512880562060894,0.042313117066290484,0.004385964912280826,-0.006548175865294659
2022-05-17,0.020850708924103456,0.010059171597633254,0.04983012457531144,-0.04298642533936636,0.016238159675236785,-0.013100436681222849,0.04237288135593231
2022-05-18,0.002450980392156854,-0.01288810779144689,0.04962243797195254,-0.011820330969267268,-0.003994673768308865,0.008849557522123908,0.05058717253839218
2022-05-19,-0.00896495517522411,0.0231454005934717,0.01747173689619741,0.01674641148325362,-0.022727272727272818,0.013157894736842257,0.008598452278589797
2022-05-20,0.02796052631578938,-0.01856148491879328,0.048484848484848575,-0.018823529411764683,0.001367989056087593,0.03896103896103886,-0.0034100596760444635
2022-05-23,-0.012800000000000034,-0.02895981087470456,-0.024084778420038533,-0.004796163069544224,0.001366120218579292,0.012500000000000178,0.0059880239520957446
2022-05-24,-0.02917341977309562,-0.012781497261107777,-0.04442250740375131,-0.048192771084337394,-0.05047748976807642,-0.04526748971193428,-0.04251700680272108
2022-05-25,-0.0008347245409014992,0.0055487053020961685,-0.005165289256198191,0.015189873417721378,0.027298850574712707,0.012931034482758674,0.019538188277087087
2022-05-26,-0.013366750208855471,0.009809932556713585,-0.024922118380062308,0.014962593516209655,0.012587412587412583,0.017021276595744705,0.013066202090592283
2022-05-27,-0.0008467400508044287,-0.013964784456587775,0.0031948881789136685,0.02457002457002444,-0.011049723756906049,0.02092050209205021,0.02407566638005143
2022-05-30,-0.007627118644067732,-0.01724137931034464,0.019108280254777066,-0.004796163069544224,0.022346368715083775,0.049180327868852514,-0.026868178001679288
2022-05-31,0.00597779675491017,-0.0006265664160401974,0.006250000000000089,0.014457831325301207,0.004098360655737654,0.1015625,-0.0017256255392579245
2022-06-01,-0.005942275042444711,0.0037617554858935254,-0.0010351966873706209,0.026128266033254244,0.00952380952380949,-0.05319148936170215,0.06482281763180642
2022-06-02,-0.008539709649872052,-0.009369144284822162,0.04559585492227969,-0.02777777777777779,-0.049865229110512166,0.0074906367041198685,0.02922077922077926
2022-06-06,0.015503875968992276,-0.02395964691046648,0.0287413280475719,-0.00952380952380949,0.0014184397163119478,-0.02230483271375472,0.06072555205047325
2022-06-07,-0.0008481764206954567,0.008397932816537335,-0.035645472061657135,0.02163461538461542,0.008498583569405138,-0.011406844106463754,-0.01784386617100364
2022-06-08,0.0,0.005765534913517056,-0.01098901098901095,-0.030588235294117583,-0.004213483146067398,-0.015384615384615441,0.03179409538228617
2022-06-09,0.013582342954159499,0.016560509554140124,-0.03434343434343434,-0.004854368932038944,-0.004231311706629048,-0.0234375,-0.008804108584005932
2022-06-10,-0.002512562814070307,0.001879699248120259,0.006276150627614996,0.0024390243902441266,0.004249291784702569,0.01200000000000001,0.0
2022-06-13,-0.028547439126784258,-0.021888680425265816,-0.02079002079002068,-0.021897810218978297,-0.0028208744710859213,-0.007905138339920903,0.02738712065136939
2022-06-14,0.015557476231633505,0.015984654731457715,-0.018046709129511673,0.014925373134328401,0.0,0.003984063745019917,-0.02737752161383289
2022-06-15,0.04340425531914893,0.033354310887350636,0.00216216216216214,0.014705882352941124,0.012729844413012614,0.0,-0.001481481481481417
2022-06-16,-0.020391517128874437,-0.008526187576126665,0.003236245954692629,-0.004830917874396046,-0.018156424581005526,0.007936507936507908,0.022255192878338104
2022-06-17,0.0008326394671107629,-0.0018427518427519551,-0.009677419354838679,-0.00728155339805836,0.007112375533428139,-0.015748031496062964,0.04063860667634267
2022-06-20,-0.0074875207986688785,0.02400000000000002,0.0021715526601520097,0.02444987775061147,-0.007062146892655385,0.008000000000000007,0.046025104602510414
2022-06-21,0.0016764459346185756,0.0,0.010834236186348933,0.009546539379474916,-0.008534850640113834,-0.015873015873015928,-0.05133333333333334
2022-06-22,-0.020083682008368076,-0.01562500000000011,0.017148981779206984,-0.014184397163120699,-0.0028694404591104172,-0.012096774193548265,-0.046380885453267795
2022-06-23,0.00853970964987183,0.015262515262515208,-0.021074815595363616,0.05995203836930463,0.0,0.024489795918367196,0.013264554163596065
2022-06-24,0.002540220152413175,-0.012627781118460413,-0.0010764262648008671,0.0,0.0,-0.007968127490039723,0.013090909090909042
2022-06-27,0.017736486486486625,0.009135200974421442,-0.010775862068965525,0.020361990950226172,-0.0014388489208633226,0.0,-0.017946877243359638
2022-06-28,0.009958506224066355,-0.0030175015087507973,0.0,-0.008869179600886956,-0.007204610951008772,0.028112449799196693,0.007309941520467822
2022-06-29,0.0008216926869351049,0.06416464891041151,-0.03267973856209139,0.046979865771812124,0.04934687953555894,-0.0234375,-0.06386066763425247
2022-06-30,0.02298850574712663,0.04379977246871469,0.0033783783783782884,-0.014957264957264793,0.0,0.0,0.03100775193798455
2022-07-01,-0.0040128410914928025,-0.004359673024523225,0.02918069584736238,-0.021691973969631295,0.03872752420470249,-0.008000000000000007,0.03233082706766921
2022-07-04,0.0016116035455278066,-0.009304871373836843,0.05016357688113415,-0.022172949002217224,0.02796271637816239,-0.004032258064516014,-0.006554989075018169
2022-07-05,-0.002413515687851975,-0.008839779005524906,-0.0031152647975078995,0.0022675736961450532,-0.032383419689119175,-0.004048582995951455,-0.006598240469208205
2022-07-06,-0.025000000000000022,-0.028428093645485042,0.050000000000000044,-0.018099547511312264,0.01740294511378848,-0.020325203252032464,-0.028044280442804492
2022-07-07,-0.007444168734491274,-0.014343086632243263,0.029761904761904878,0.00691244239631339,0.009210526315789558,0.008298755186721962,0.01746393318147299
2022-07-08,0.008333333333333304,0.00465657741559955,-0.05009633911368028,-0.011441647597253968,0.010430247718383301,0.012345679012345512,-0.03507462686567164
2022-07-11,-0.005785123966942196,-0.015643105446118355,-0.049695740365111596,-0.006944444444444531,0.00774193548387081,0.0,-0.04098994586233562
2022-07-12,-0.0024937655860348684,0.00294290759270166,-0.04482390608324438,0.0,-0.002560819462227859,0.004065040650406582,-0.020967741935483897
2022-07-13,-0.03166666666666673,-0.0035211267605632646,-0.0011173184357541333,0.00932400932400923,0.01283697047496779,0.028340080971659853,0.021416803953871577
2022-07-14,-0.04302925989672979,-0.03003533568904604,-0.02572706935123026,-0.02771362586605086,0.0076045627376426506,-0.019685039370078705,-0.005645161290322553
2022-07-15,-0.00989208633093519,-0.041894353369763215,-0.05051664753157303,-0.03562945368171033,-0.007547169811320864,-0.04417670682730934,-0.023519870235198748
2022-07-18,0.01180744777475029,0.01584283903675554,0.02055622732769047,0.024630541871921263,0.0025348542458809575,0.02941176470588247,0.03737541528239219
2022-07-19,0.0017953321364452268,-0.005614472863381237,0.04976303317535535,0.0,0.0025284450063209896,0.008163265306122547,-0.012810248198558805
2022-07-20,-0.0017921146953404632,-0.0025094102885820924,0.007900677200902928,-0.0024038461538461453,-0.04161412358133676,0.0161943319838056,0.014598540145985384
2022-07-21,-0.02872531418312385,-0.026415094339622636,0.0,-0.004819277108433884,-0.022368421052631593,-0.007968127490039723,-0.018385291766586764
2022-07-22,0.0027726432532346745,0.0051679586563306845,0.011198208286674172,-0.004842615012106477,-0.029609690444145298,0.008032128514056103,-0.028501628664495127
2022-07-25,0.0009216589861751334,0.007069408740359773,0.029900332225913706,-0.0048661800486619056,-0.00554785020804438,-0.007968127490039723,0.020955574182732528
2022-07-26,0.006445672191528473,0.03126994256541171,0.019354838709677358,0.02689486552567244,0.04044630404463034,0.028112449799196693,0.08866995073891637
2022-07-27,-0.009149130832570851,-0.016089108910891103,-0.026371308016877593,-0.014285714285714457,-0.041554959785522705,-0.011718750000000111,0.10030165912518862
2022-07-28,0.007386888273314796,-0.0062893081761006275,0.01625135427952329,0.009661835748792313,-0.002797202797202858,0.007905138339920903,-0.032899246058944565
2022-07-29,-0.015582034830430747,-0.02468354430379749,-0.018123667377398678,-0.011961722488038284,0.033660589060308554,-0.0117647058823529,-0.005669737774627981
2022-08-01,-0.020484171322160183,-0.020116807268007797,0.004343105320304019,-0.007263922518159882,0.009497964721845387,-0.003968253968254065,0.0
2022-08-02,-0.013307984790874361,-0.020529801324503327,-0.04972972972972978,-0.03414634146341455,0.02284946236559149,-0.043824701195219085,0.031361368496079844
2022-08-03,-0.018304431599229454,-0.02772143340094646,0.004550625711035483,-0.010101010101010055,0.018396846254927768,-0.025000000000000022,-0.06219765031098823
2022-08-04,0.01079489695780178,0.010431154381084662,0.04983012457531144,0.010204081632652962,0.00903225806451613,0.02991452991453003,0.014001473839351464
2022-08-05,0.011650485436893065,0.014452856159669736,0.02157497303128375,0.010101010101010166,0.005115089514066584,0.004149377593360981,0.026162790697674465
2022-08-08,-0.008637236084452993,-0.011533242876526462,0.019007391763463444,0.0,0.008905852417302684,-0.004132231404958553,0.07011331444759206
2022-08-09,-0.006776379477250738,-0.0027453671928621137,-0.012435233160621895,-0.0024999999999999467,0.018915510718789497,-0.012448132780083054,0.03970880211780292
2022-08-10,-0.004873294346978474,-0.007570543702684063,0.0388247639034629,-0.007518796992481258,0.0012376237623761277,0.008403361344537785,-0.012094207511139432
2022-08-11,0.02448579823702257,0.01109570041608876,-0.0121212121212122,0.015151515151515138,0.0,0.008333333333333304,0.08634020618556693
2022-08-12,0.0019120458891013214,0.006172839506172867,-0.010224948875255602,0.004975124378109541,-0.00988875154511748,0.008264462809917328,-0.048635824436536246
2022-08-15,-0.021946564885496178,-0.005453306066803054,0.02066115702479343,-0.00990099009900991,0.01872659176029967,0.004098360655737876,0.018703241895261957
2022-08-16,0.0019512195121951237,0.014393420150788261,0.03137651821862342,0.01750000000000007,-0.004901960784313819,0.0,-0.028763769889840973
2022-08-17,0.022395326192794496,0.020945945945945788,-0.02257114818449446,0.002457002457002311,-0.016009852216748666,0.020408163265306145,0.02835538752362954
2022-08-18,-0.012380952380952492,-0.005294506949040323,-0.027108433734939874,-0.01715686274509809,-0.018773466833541974,-0.0119999999999999,0.03676470588235303
2022-08-19,0.026036644165863265,0.01330671989354637,0.006191950464396356,0.007481296758104827,0.04081632653061229,0.004048582995951344,-0.044917257683215195
2022-08-22,-0.005639097744360999,0.0026263952724885353,0.029743589743589594,0.004950495049504955,0.011029411764705843,0.0,0.006188118811881305
2022-08-23,-0.012287334593572896,-0.01113294040602486,-0.020916334661354452,0.0,0.0060606060606061,0.0040322580645162365,-0.02337023370233704
2022-08-24,0.004784688995215447,-0.014569536423840956,-0.03763987792472012,-0.007389162561576179,-0.01927710843373498,-0.02409638554216864,-0.07367758186397988
2022-08-25,0.018095238095237942,0.011424731182795744,0.027484143763213398,0.027295285359801413,-0.029484029484029506,0.008230452674897082,0.01223657375934728
2022-08-26,-0.00093545369504211,0.0,-0.0370370370370372,-0.007246376811594013,-0.01898734177215189,-0.01632653061224487,0.00402955003357941
2022-08-29,-0.014981273408239737,-0.01661129568106312,-0.0010683760683760646,0.0,-0.006451612903225823,0.004149377593360981,-0.004013377926421313
2022-08-30,0.004752851711026684,0.020945945945945788,0.018181818181818077,0.012165450121654375,0.04415584415584406,0.008264462809917328,-0.00671591672263272
2022-08-31,0.021759697256386046,0.04632693580410341,-0.018907563025210017,-0.009615384615384581,0.0,-0.012295081967213073,-0.013522650439486084
2022-09-01,-0.011111111111111183,0.012650221378874171,-0.008565310492505307,0.024271844660194164,0.05970149253731338,-0.012448132780083054,-0.022618231665524346
2022-09-02,-0.008426966292134797,-0.002498438475952547,0.01403887688984895,0.004739336492891155,0.030516431924882514,0.008403361344537785,0.045582047685834626
2022-09-05,0.0047214353163362865,0.021916092673763377,0.0021299254526090383,0.014150943396226356,0.006833712984054774,0.025000000000000133,-0.008048289738430636
2022-09-06,-0.005639097744360999,0.03982843137254899,-0.0010626992561104665,0.018604651162790642,-0.0690045248868778,0.008130081300812941,0.006761325219743153
2022-09-07,-0.013232514177693777,-0.01826753093694744,-0.014893617021276673,0.0022831050228309113,-0.014580801944107047,-0.004032258064516014,0.020819341840160988
2022-09-08,0.00287356321839094,0.0030012004801920344,-0.018358531317494542,0.0,0.0,0.004048582995951344,-0.03289473684210531
2022-09-09,0.02865329512893977,0.03291442250149612,0.008800880088008833,0.002277904328018332,0.0012330456226881115,0.0040322580645162365,-0.0027210884353741083
2022-09-13,0.01857010213556176,0.0017381228273463112,0.017448200654307522,-0.01363636363636378,0.0049261083743843415,-0.012048192771084487,-0.014324693042292003
2022-09-14,-0.017319963536919003,-0.015037593984962294,0.002143622722400762,-0.0023041474654377225,-0.01225490196078427,-0.012195121951219412,-0.01937716262975775
2022-09-15,0.02133580705009286,0.032883147386964184,0.05026737967914441,0.011547344110854452,0.00992555831265518,-0.012345679012345734,-0.07268877911079741
2022-09-16,-0.03360581289736597,-0.027288231949971653,-0.028513238289205822,-0.038812785388127824,-0.02579852579852593,-0.029166666666666563,-0.04718417047184176
2022-09-19,0.0,0.010520163646990044,-0.05031446540880491,0.002375296912114022,-0.015132408575031508,-0.02145922746781126,-0.023961661341852958
2022-09-20,-0.017857142857143016,-0.034123770965876266,0.015452538631346435,0.0,0.0,0.021929824561403688,0.00654664484451728
2022-09-21,0.007655502392344582,0.0,-0.010869565217391242,0.0308056872037914,0.00768245838668391,0.0042918454935620964,0.0008130081300812275
2022-09-22,-0.011396011396011319,-0.004191616766467066,-0.005494505494505364,-0.02298850574712641,0.006353240152477735,-0.017094017094017144,0.004874086108854536
2022-09-23,0.0,0.0012026458208056479,-0.04309392265193379,0.004705882352941115,0.0,-0.008695652173913104,-0.02586903799514939
2022-09-26,-0.0240153698366955,-0.004204204204204198,-0.036951501154734445,-0.02810304449648693,-0.03409090909090906,-0.02631578947368407,-0.016597510373444035
2022-09-27,0.012795275590551158,0.009047044632086942,0.027577937649880147,0.014457831325301207,0.02875816993464042,0.02702702702702675,0.012658227848101333
2022-09-28,-0.0038872691933915515,-0.0077704722056185505,-0.010501750291715295,-0.030878859857482177,-0.006353240152477735,-0.01754385964912264,-0.050833333333333286
2022-09-29,-0.02048780487804891,-0.01746987951807244,-0.014150943396226578,-0.022058823529411686,0.005115089514066584,-0.022321428571428714,0.0017559262510973284
2022-09-30,-0.0009960159362549792,0.039239730226854785,0.009569377990430672,0.012531328320801949,0.025445292620865256,0.004566210045662267,-0.028045574057844025
2022-10-10,-0.031904287138584064,-0.003539823008849474,-0.04028436018957349,0.004950495049504955,0.0,-0.01363636363636378,-0.024346257889990897
2022-10-11,0.001029866117404632,-0.04440497335701599,-0.013580246913580174,-0.007389162561576179,-0.007444168734491385,0.004608294930875667,0.001848428835489857
2022-10-12,0.010288065843621297,0.011771995043370342,0.03254067584480591,0.01985111662531014,0.00374999999999992,0.01834862385321112,0.030442804428044257
2022-10-13,-0.022403258655804503,-0.022045315370483598,0.0181818181818183,-0.017031630170316392,-0.0037359900373598043,0.009009009009008917,0.015219337511190645
2022-10-14,0.016666666666666607,0.013149655604257848,0.017857142857142794,0.012376237623762387,-0.007499999999999951,0.013392857142856984,0.10052910052910069
2022-10-17,-0.004098360655737654,-0.024721878862793645,0.029239766081871288,0.004889975550122383,-0.0012594458438287548,0.008810572687224738,-0.01041666666666674
2022-10-18,0.0,-0.013307984790874472,0.003409090909090917,-0.0024330900243311193,-0.0012610340479192184,0.048034934497816595,0.025910931174089047
2022-10-19,-0.016460905349794275,-0.012845215157353929,-0.014722536806342057,-0.009756097560975618,-0.002525252525252486,-0.029166666666666563,-0.022099447513812098
2022-10-20,-0.008368200836820106,-0.002602472348731233,-0.008045977011494121,-0.01231527093596052,0.0,-0.0042918454935623185,-0.02098466505246166
2022-10-21,-0.009493670886075889,0.00391389432485334,-0.0011587485515645035,-0.0024937655860348684,-0.005063291139240533,0.034482758620689724,0.01731244847485569
