,sh600000,sh600009,sh600016
1970-01-01 00:00:00.000000027,-0.004115226337448541,-0.016402405686167243,-0.003236245954692518
1970-01-01 00:00:00.000000028,0.01377410468319562,0.03057254030016665,0.006493506493506551
1970-01-01 00:00:00.000000029,-0.00815217391304357,-0.0035958288385472548,0.0
1970-01-01 00:00:00.000000030,-0.002739726027397249,-0.020750631540959907,0.0
1970-01-01 00:00:00.000000031,-0.004120879120879106,-0.02174313617099688,0.0
1970-01-01 00:00:00.000000032,-0.012413793103448256,-0.027688830288190025,-0.012903225806451646
1970-01-01 00:00:00.000000033,-0.0013966480446927498,0.0034870205346764216,0.0
1970-01-01 00:00:00.000000034,-0.004195804195804231,-0.01177606177606172,0.0
1970-01-01 00:00:00.000000035,0.00561797752808979,0.03457706583317055,0.0
1970-01-01 00:00:00.000000036,-0.0013966480446927498,-0.0026435045317220185,0.0
1970-01-01 00:00:00.000000037,0.00419580419580412,0.045815978795910706,0.0
1970-01-01 00:00:00.000000038,-0.0069637883008356605,-0.018464880521361415,0.0
1970-01-01 00:00:00.000000039,-0.014025245441795176,-0.07985983032091482,-0.006535947712418277
1970-01-01 00:00:00.000000040,-0.024182076813655695,-0.020444978953698234,-0.009868421052631637
1970-01-01 00:00:00.000000041,-0.023323615160349864,0.008594229588704705,-0.019933554817275656
1970-01-01 00:00:00.000000042,0.0029850746268655914,0.02089673361736666,-0.003389830508474634
1970-01-01 00:00:00.000000043,0.011904761904761862,-0.003577106518283024,0.003401360544217802
1970-01-01 00:00:00.000000044,-0.013235294117647012,-0.08296769046669328,-0.01016949152542379
1970-01-01 00:00:00.000000045,-0.03576751117734722,-0.027838190517616268,-0.044520547945205435
1970-01-01 00:00:00.000000046,0.018547140649149974,0.09149888143176721,0.017921146953404854
1970-01-01 00:00:00.000000047,-0.0030349013657055,0.03648288583726167,0.010563380281690238
1970-01-01 00:00:00.000000048,0.019786910197869156,0.018785841407949366,0.017421602787456303
1970-01-01 00:00:00.000000049,-0.016417910447761197,-0.0017468944099379158,-0.013698630136986356
1970-01-01 00:00:00.000000050,0.007587253414264028,-0.01613844059887226,0.01388888888888884
1970-01-01 00:00:00.000000051,-0.0030120481927710108,-0.008695652173913104,0.0034246575342467
1970-01-01 00:00:00.000000052,0.0,-0.015151515151515138,0.006825938566553003
1970-01-01 00:00:00.000000053,0.0,-0.03582995951417001,0.010169491525423568
1970-01-01 00:00:00.000000054,0.007552870090634434,-0.0031492756665968402,0.01342281879194629
1970-01-01 00:00:00.000000055,-0.004497751124437843,0.009056444818871023,0.0033112582781456013
1970-01-01 00:00:00.000000056,0.012048192771084265,0.031308703819661776,-0.013201320132013028
1970-01-01 00:00:00.000000057,0.01041666666666674,-0.0263104634689334,0.0
1970-01-01 00:00:00.000000058,0.008836524300441795,0.03013926418623991,0.010033444816053505
1970-01-01 00:00:00.000000059,0.01167883211678844,0.009079903147699575,0.013245033112582849
1970-01-01 00:00:00.000000060,-0.011544011544011523,-0.013997200559887957,-0.013071895424836666
1970-01-01 00:00:00.000000061,0.004379562043795637,-0.04846887041168124,0.0
1970-01-01 00:00:00.000000062,-0.011627906976744207,0.09207161125319696,-0.019867549668874163
1970-01-01 00:00:00.000000063,0.0117647058823529,-0.02829820452771281,0.0
1970-01-01 00:00:00.000000064,-0.0014534883720930258,0.0210885720024101,0.01013513513513531
1970-01-01 00:00:00.000000065,0.0014556040756914523,0.013768686073957426,0.0
1970-01-01 00:00:00.000000066,0.005813953488372103,-0.017074117190531646,0.0
1970-01-01 00:00:00.000000067,-0.015895953757225523,-0.03197789182787203,-0.013377926421404673
1970-01-01 00:00:00.000000068,0.01468428781204123,0.016924959216965796,0.0
1970-01-01 00:00:00.000000069,-0.00434153400868309,-0.004010427110487158,-0.01016949152542379
1970-01-01 00:00:00.000000070,-0.0043604651162790775,0.008858465874773458,-0.010273972602739656
1970-01-01 00:00:00.000000071,0.0029197080291971655,-0.05308321692276985,0.01038062283737018
1970-01-01 00:00:00.000000072,-0.033478893740902516,-0.011380400421496462,-0.0273972602739726
1970-01-01 00:00:00.000000073,0.006024096385542244,0.05073545086335551,0.0
1970-01-01 00:00:00.000000074,-0.005988023952095856,-0.045445323595049714,0.0
1970-01-01 00:00:00.000000075,0.02108433734939763,0.026567481402762994,0.0
1970-01-01 00:00:00.000000076,0.004424778761061843,0.03850931677018643,0.01760563380281699
1970-01-01 00:00:00.000000077,-0.004405286343612258,-0.06020733652312593,-0.0034602076124568004
1970-01-01 00:00:00.000000078,-0.017699115044247815,-0.01994060246075513,-0.01736111111111105
1970-01-01 00:00:00.000000079,-0.0030030030030030463,-0.002813852813852824,0.0035335689045936647
1970-01-01 00:00:00.000000080,0.003012048192771122,0.011721293683525147,0.007042253521126751
1970-01-01 00:00:00.000000081,0.0015015015015014122,-0.02660373310448405,0.0
1970-01-01 00:00:00.000000082,0.0014992503748125774,0.009698038351333649,0.0034965034965035446
1970-01-01 00:00:00.000000083,0.022455089820359264,0.021174416066360946,0.010452961672473782
1970-01-01 00:00:00.000000084,-0.01024890190336758,0.004275331338178701,0.006896551724137945
1970-01-01 00:00:00.000000085,0.007396449704141883,-0.01979565772669223,0.0
1970-01-01 00:00:00.000000086,-0.008810572687224627,-0.007383279044516744,0.0034246575342467
1970-01-01 00:00:00.000000087,-0.00592592592592589,0.021658280463793478,0.010238907849829282
1970-01-01 00:00:00.000000088,0.016393442622950838,-0.008351177730192783,-0.0033783783783782884
1970-01-01 00:00:00.000000089,-0.01026392961876832,-0.0021593608291945454,0.003389830508474523
1970-01-01 00:00:00.000000090,-0.008888888888888835,0.041116641419606026,-0.0033783783783782884
1970-01-01 00:00:00.000000091,0.0,0.0029099979214299854,0.013559322033898313
1970-01-01 00:00:00.000000092,0.001494768310911887,-0.006010362694300553,0.0033444816053511683
1970-01-01 00:00:00.000000093,0.013432835820895495,0.019599666388657067,0.006666666666666599
1970-01-01 00:00:00.000000094,-0.014727540500736325,0.00797546012269934,-0.019867549668874163
1970-01-01 00:00:00.000000095,0.007473841554558991,-0.03022925542706434,0.006756756756756799
1970-01-01 00:00:00.000000096,-0.004451038575667643,-0.008158995815899628,-0.010067114093959662
1970-01-01 00:00:00.000000097,-0.0014903129657227732,0.008226112634465377,0.0
1970-01-01 00:00:00.000000098,-0.004477611940298498,-0.0058577405857739295,0.006779661016949268
1970-01-01 00:00:00.000000099,0.0029985007496251548,0.011153198653198526,0.0033670033670032407
1970-01-01 00:00:00.000000100,-0.002989536621823663,-0.004786680541102983,0.0
1970-01-01 00:00:00.000000101,0.011994002998500841,-0.014429109159347475,0.006711409395973256
1970-01-01 00:00:00.000000102,-0.002962962962962945,-0.018671758964566187,0.0033333333333331883
1970-01-01 00:00:00.000000103,-0.0208023774145617,0.00756756756756749,-0.0033222591362125353
1970-01-01 00:00:00.000000104,0.01365705614567525,-0.0012875536480687622,0.01333333333333342
1970-01-01 00:00:00.000000105,0.019461077844311392,0.006446067898582042,0.0032894736842103978
1970-01-01 00:00:00.000000106,-0.013215859030836996,0.0014944491887274314,-0.003278688524590123
1970-01-01 00:00:00.000000107,0.005952380952380931,0.03901087188232788,0.006578947368421018
1970-01-01 00:00:00.000000108,-0.007396449704141994,0.004924086992203369,0.0
1970-01-01 00:00:00.000000109,0.007451564828613977,-0.018374846876275996,0.0
1970-01-01 00:00:00.000000110,-0.00591715976331364,0.0004159733777038266,-0.0032679738562092497
1970-01-01 00:00:00.000000111,0.005952380952380931,0.016216216216216273,0.006557377049180246
1970-01-01 00:00:00.000000112,-0.0014792899408283544,0.04153027823240585,-0.0032573289902279035
1970-01-01 00:00:00.000000113,0.001481481481481417,0.08524847770575539,-0.0032679738562092497
1970-01-01 00:00:00.000000114,0.00887573964497057,-0.015203619909502364,0.003278688524590345
1970-01-01 00:00:00.000000115,0.0014662756598240456,0.018930343686822226,0.0032679738562091387
1970-01-01 00:00:00.000000116,-0.004392386530014725,-0.044913419913419794,0.0
1970-01-01 00:00:00.000000117,-0.002941176470588225,-0.00830972615675174,0.0
1970-01-01 00:00:00.000000118,-0.004424778761061954,-0.004760997905160935,-0.0032573289902279035
1970-01-01 00:00:00.000000119,0.002962962962962834,-0.023344814389590463,-0.006535947712418277
1970-01-01 00:00:00.000000120,-0.010339734121122546,-0.009012539184953039,-0.00328947368421062
1970-01-01 00:00:00.000000121,-0.0029850746268657025,-0.003954132068010985,-0.0033003300330032292
1970-01-01 00:00:00.000000122,0.0014970059880241582,-0.024017467248908297,0.0066225165562914245
1970-01-01 00:00:00.000000123,-0.001494768310911887,0.005287777099857616,0.006578947368421018
1970-01-01 00:00:00.000000124,0.004491017964071808,0.00950839571110662,0.0032679738562091387
1970-01-01 00:00:00.000000125,-0.007451564828613977,0.025050100200400882,0.0
1970-01-01 00:00:00.000000126,-0.007507507507507505,-0.009775171065493637,-0.009771986970683932
1970-01-01 00:00:00.000000127,-0.015128593040847238,-0.01105626850937802,-0.016447368421052544
1970-01-01 00:00:00.000000128,0.015360983102918668,0.0,0.013377926421404451
1970-01-01 00:00:00.000000129,0.00302571860816947,0.006588141345577947,-0.0066006600660065695
1970-01-01 00:00:00.000000130,-0.003016591251885359,-0.011305037683458918,0.0
1970-01-01 00:00:00.000000131,-0.00605143721633894,0.026880641925777216,-0.006644518272425071
1970-01-01 00:00:00.000000132,0.0015220700152207556,-0.015432701699550688,0.0033444816053511683
1970-01-01 00:00:00.000000133,0.0,0.02341269841269833,-0.00666666666666671
1970-01-01 00:00:00.000000134,0.004559270516717451,0.007173322993408338,0.006711409395973256
1970-01-01 00:00:00.000000135,-0.00605143721633894,0.005389797882579206,0.006666666666666599
1970-01-01 00:00:00.000000136,0.0,-0.034462952326249185,0.0
1970-01-01 00:00:00.000000137,-0.010654490106544956,0.06246281975014867,-0.0033112582781458233
1970-01-01 00:00:00.000000138,-0.003076923076922977,0.011198208286674172,-0.009966777408637828
1970-01-01 00:00:00.000000139,-0.012345679012345734,0.003137689184200765,-0.006711409395973145
1970-01-01 00:00:00.000000140,-0.010937500000000044,0.024471021159153672,0.006756756756756799
1970-01-01 00:00:00.000000141,0.0031595576619272148,-0.005747126436781658,0.010067114093959662
1970-01-01 00:00:00.000000142,0.007874015748031704,0.0070447976878613705,0.00996677740863805
1970-01-01 00:00:00.000000143,-0.0031250000000000444,-0.0007174887892376081,-0.013157894736842146
1970-01-01 00:00:00.000000144,0.0,-0.019027104649075643,-0.00666666666666671
1970-01-01 00:00:00.000000145,-0.004702194357366851,0.015553522415370669,-0.003355704697986517
1970-01-01 00:00:00.000000146,0.012598425196850505,0.0218018018018018,0.01683501683501687
1970-01-01 00:00:00.000000147,0.009331259720062324,-0.021160289190618964,-0.0033112582781458233
1970-01-01 00:00:00.000000148,-0.0046224961479198745,0.004863988470545921,-0.006644518272425071
1970-01-01 00:00:00.000000149,-0.003095975232198067,0.007708856220867588,0.0033444816053511683
1970-01-01 00:00:00.000000150,0.012422360248447006,-0.013698630136986356,0.006666666666666599
1970-01-01 00:00:00.000000151,-0.009202453987730008,-0.004509379509379463,0.0
1970-01-01 00:00:00.000000152,-0.001547987616099089,-0.006160536329045008,-0.0066225165562914245
1970-01-01 00:00:00.000000153,0.0046511627906977715,-0.0012762078395623933,-0.0033333333333332993
1970-01-01 00:00:00.000000154,-0.0092592592592593,0.0027382256297918683,-0.006688963210702337
1970-01-01 00:00:00.000000155,-0.0031152647975076775,0.02694338248680128,0.0
1970-01-01 00:00:00.000000156,0.0078125,0.0014181882644921373,0.0
1970-01-01 00:00:00.000000157,0.0031007751937983663,-0.01239157372986377,0.006734006734006703
1970-01-01 00:00:00.000000158,-0.01081916537867067,-0.012905538626994062,-0.010033444816053616
1970-01-01 00:00:00.000000159,0.006250000000000089,0.0018158707100055516,0.0033783783783785104
1970-01-01 00:00:00.000000160,0.01086956521739113,-0.029363784665579207,0.0
1970-01-01 00:00:00.000000161,-0.004608294930875445,0.005788982259570474,0.0033670033670032407
1970-01-01 00:00:00.000000162,-0.0030864197530865445,0.00018566654288898476,0.003355704697986628
1970-01-01 00:00:00.000000163,0.006191950464396356,0.03619825505847407,0.0
1970-01-01 00:00:00.000000164,0.0,-0.001612325331422526,0.0033444816053511683
1970-01-01 00:00:00.000000165,-0.004615384615384688,0.030324780190202905,-0.009999999999999898
1970-01-01 00:00:00.000000166,0.0030911901081918103,0.005572971090212375,0.0
1970-01-01 00:00:00.000000167,0.009244992295839749,0.006581226186352485,0.0033670033670032407
1970-01-01 00:00:00.000000168,0.004580152671755711,-0.011871988988299997,0.003355704697986628
1970-01-01 00:00:00.000000169,-0.00911854103343468,-0.00592025074003133,-0.0033444816053512794
1970-01-01 00:00:00.000000170,0.006134969325153339,-0.009809073392888501,0.003355704697986628
1970-01-01 00:00:00.000000171,-0.024390243902438935,0.04245533345126473,-0.013377926421404673
1970-01-01 00:00:00.000000172,0.0015624999999999112,0.0015272357033768724,-0.016949152542372947
1970-01-01 00:00:00.000000173,-0.006240249609984372,-0.0074550999661132655,-0.0034482758620688614
1970-01-01 00:00:00.000000174,0.0031397174254317317,-0.010925230454079893,0.0034602076124565784
1970-01-01 00:00:00.000000175,-0.0015649452269169695,0.0032792544011046587,-0.0034482758620688614
1970-01-01 00:00:00.000000176,0.004702194357366851,0.006709100292447978,0.006920415224913601
1970-01-01 00:00:00.000000177,-0.01404056162246492,0.04306220095693769,-0.024054982817869552
1970-01-01 00:00:00.000000178,0.0015822784810126667,-0.024574049803407605,0.0
1970-01-01 00:00:00.000000179,0.0015797788309637184,-0.027040644944575032,-0.0035211267605632646
1970-01-01 00:00:00.000000180,-0.012618296529968487,-0.024684964612463278,-0.014134275618374548
1970-01-01 00:00:00.000000181,0.007987220447284393,-0.004955752212389419,0.0035842293906809264
1970-01-01 00:00:00.000000182,-0.0015847860538826808,0.0032017075773747017,0.0035714285714285587
1970-01-01 00:00:00.000000183,-0.0031746031746030523,-0.036170212765957444,0.007117437722419906
1970-01-01 00:00:00.000000184,0.004777070063694211,0.011037527593819041,0.0
1970-01-01 00:00:00.000000185,-0.006339144215530945,-0.00727802037845704,-0.007067137809187329
1970-01-01 00:00:00.000000186,0.004784688995215447,0.038489736070381086,0.007117437722419906
1970-01-01 00:00:00.000000187,-0.0015873015873015817,-0.013766325450052852,-0.0035335689045937757
1970-01-01 00:00:00.000000188,0.0,-0.008410880458124659,-0.0035460992907800915
1970-01-01 00:00:00.000000189,-0.007949125596184436,0.002346146904890878,0.0
1970-01-01 00:00:00.000000190,0.0,0.009542671948145509,-0.007117437722419906
1970-01-01 00:00:00.000000191,-0.0064102564102563875,-0.04761904761904767,-0.0035842293906810374
1970-01-01 00:00:00.000000192,-0.016129032258064613,0.03483146067415732,-0.014388489208632893
1970-01-01 00:00:00.000000193,0.004918032786885185,0.0148389431777054,0.0
1970-01-01 00:00:00.000000194,-0.0032626427406198255,-0.01034236804564903,0.0
1970-01-01 00:00:00.000000195,0.0,-0.009189189189189206,0.0
1970-01-01 00:00:00.000000196,-0.00327332242225864,-0.05091834879068924,-0.007299270072992692
1970-01-01 00:00:00.000000197,-0.02298850574712641,0.08660662962253318,0.003676470588235281
1970-01-01 00:00:00.000000198,0.015126050420168013,0.03050608358314233,0.0146520146520146
1970-01-01 00:00:00.000000199,-0.004966887417218624,-0.020020533880903413,0.0036101083032489267
1970-01-01 00:00:00.000000200,-0.006655574043261225,0.03457307490832884,0.003597122302158251
1970-01-01 00:00:00.000000201,0.018425460636515956,-0.01704641350210967,0.014336917562723928
1970-01-01 00:00:00.000000202,0.0032894736842103978,-0.010130494505494525,-0.0035335689045937757
1970-01-01 00:00:00.000000203,-0.003278688524590123,-0.0005203816131830186,0.0
1970-01-01 00:00:00.000000204,0.0,0.011280805275945882,-0.007092198581560294
1970-01-01 00:00:00.000000205,-0.0016447368421051989,-0.03964304101596017,0.0
1970-01-01 00:00:00.000000206,0.02471169686985175,-0.05968548963545395,0.014285714285714235
1970-01-01 00:00:00.000000207,0.012861736334405238,0.03173698213607001,0.0035211267605634866
1970-01-01 00:00:00.000000208,0.0031746031746031633,-0.014551482777675484,0.010526315789473717
1970-01-01 00:00:00.000000209,-0.0031645569620254443,-0.00037383177570093906,-0.01041666666666663
1970-01-01 00:00:00.000000210,-0.007936507936507908,-0.017015706806282616,-0.007017543859649145
1970-01-01 00:00:00.000000211,-0.009599999999999942,-0.028343161498953773,-0.007067137809187329
1970-01-01 00:00:00.000000212,-0.004846526655896688,0.0025450274079874546,0.003558718861209842
1970-01-01 00:00:00.000000213,0.02110389610389607,-0.005272407732864748,0.014184397163120588
1970-01-01 00:00:00.000000214,0.0031796502384737746,-0.012760109933254826,0.0
1970-01-01 00:00:00.000000215,-0.0015847860538826808,0.005368860608470971,0.0034965034965035446
1970-01-01 00:00:00.000000216,0.01904761904761898,0.032634493670886,0.013937282229965264
1970-01-01 00:00:00.000000217,-0.014018691588784993,0.0400306454702164,-0.020618556701030966
1970-01-01 00:00:00.000000218,0.02843601895734582,-0.0009208103130754486,0.021052631578947434
1970-01-01 00:00:00.000000219,-0.006144393241167445,-0.02230414746543785,0.0
1970-01-01 00:00:00.000000220,0.0,-0.009803921568627416,-0.003436426116838587
1970-01-01 00:00:00.000000221,0.0015455950540959051,0.029512566641279436,-0.006896551724137945
1970-01-01 00:00:00.000000222,0.016975308641975273,0.020343998520436557,0.01736111111111116
1970-01-01 00:00:00.000000223,0.0,0.012869313032445096,0.010238907849829282
1970-01-01 00:00:00.000000224,-0.0030349013657055,0.012884753042233354,-0.006756756756756799
1970-01-01 00:00:00.000000225,0.0060882800608828,0.0065371024734981464,0.0
1970-01-01 00:00:00.000000226,-0.0075642965204236745,0.012111637704054656,0.003401360544217802
1970-01-01 00:00:00.000000227,-0.009146341463414531,0.0006937218175513404,-0.016949152542372947
1970-01-01 00:00:00.000000228,0.009230769230769154,0.018370883882149025,0.0
1970-01-01 00:00:00.000000229,0.0,-0.006466984343090454,0.0
1970-01-01 00:00:00.000000230,-0.010670731707317027,0.01164782459746494,-0.010344827586206806
1970-01-01 00:00:00.000000231,0.013867488443759513,-0.0033863867253640656,0.010452961672473782
1970-01-01 00:00:00.000000232,-0.013677811550151908,-0.03839619435949704,-0.01724137931034475
1970-01-01 00:00:00.000000233,-0.013867488443759624,0.02862190812720833,-0.007017543859649145
1970-01-01 00:00:00.000000234,0.006250000000000089,-0.001717622810030961,0.0
1970-01-01 00:00:00.000000235,0.007763975155279379,0.003269098417068239,0.0
1970-01-01 00:00:00.000000236,-0.007704160246533087,-0.003944434916823947,-0.0035335689045937757
1970-01-01 00:00:00.000000237,-0.012422360248447228,-0.001721763085399508,-0.0035460992907800915
1970-01-01 00:00:00.000000238,0.01729559748427656,-0.020179372197309364,0.007117437722419906
1970-01-01 00:00:00.000000239,0.010819165378670892,-0.01196972364020421,0.0
1970-01-01 00:00:00.000000240,-0.007645259938837912,0.005344735435595993,0.0
1970-01-01 00:00:00.000000241,0.0046224961479197635,-0.025341130604288442,0.007067137809187329
1970-01-01 00:00:00.000000242,-0.006134969325153228,0.003272727272727316,-0.0035087719298246833
1970-01-01 00:00:00.000000243,0.010802469135802406,0.03370786516853941,0.010563380281690238
1970-01-01 00:00:00.000000244,0.004580152671755711,-0.02296633941093973,0.0034843205574912606
1970-01-01 00:00:00.000000245,-0.001519756838905706,0.0269154853759197,-0.003472222222222099
1970-01-01 00:00:00.000000246,0.0,-0.009086143630962717,-0.0034843205574913716
1970-01-01 00:00:00.000000247,-0.007610350076103556,-0.014459530946922983,-0.010489510489510412
1970-01-01 00:00:00.000000248,0.0030674846625766694,-0.0012524601896582999,0.0035335689045936647
1970-01-01 00:00:00.000000249,-0.004587155963302836,0.015944106055177265,-0.007042253521126751
1970-01-01 00:00:00.000000250,0.009216589861751334,0.08622817845177222,0.010638297872340496
1970-01-01 00:00:00.000000251,0.0,-0.0017857142857142794,0.007017543859649145
1970-01-01 00:00:00.000000252,-0.004566210045662156,0.0047162140185395,0.0
1970-01-01 00:00:00.000000253,0.001529051987767538,-0.021366137908708338,0.0034843205574912606
1970-01-01 00:00:00.000000254,0.003053435114503955,0.0024809791597750763,0.0
1970-01-01 00:00:00.000000255,0.003044140030441289,-0.016003959742616702,0.003472222222222321
1970-01-01 00:00:00.000000256,0.006069802731411222,-0.008048289738430636,0.0
1970-01-01 00:00:00.000000257,-0.004524886877828038,-0.00016903313049354551,-0.0034602076124568004
1970-01-01 00:00:00.000000258,-0.0015151515151514694,0.00033812341504657617,0.003472222222222321
1970-01-01 00:00:00.000000259,0.0,0.004225114078080017,-0.0034602076124568004
1970-01-01 00:00:00.000000260,-0.012139605462822445,0.0037024570851564853,-0.01041666666666663
1970-01-01 00:00:00.000000261,-0.003072196620583667,-0.01106639839034207,-0.007017543859649145
1970-01-01 00:00:00.000000262,0.0,0.008816547982366973,0.0035335689045936647
1970-01-01 00:00:00.000000263,-0.0015408320493065508,-0.004201680672268893,0.0
1970-01-01 00:00:00.000000264,0.0030864197530864335,-0.0015189873417722488,0.0035211267605634866
1970-01-01 00:00:00.000000265,-0.0015384615384614886,0.02129817444219073,-0.0035087719298246833
1970-01-01 00:00:00.000000266,-0.0015408320493065508,0.012082092022509094,0.0
1970-01-01 00:00:00.000000267,0.0015432098765431057,-0.012101390024529923,0.0035211267605634866
1970-01-01 00:00:00.000000268,-0.006163328197226536,-0.008276775368316502,-0.0035087719298246833
1970-01-01 00:00:00.000000269,-0.0015503875968991832,-0.016691704223001147,-0.0035211267605632646
1970-01-01 00:00:00.000000270,-0.007763975155279601,0.021897810218978186,0.0
1970-01-01 00:00:00.000000271,0.017214397496087663,-0.018770764119601324,0.007067137809187329
1970-01-01 00:00:00.000000272,0.004615384615384688,-0.01015744032503807,0.0035087719298245723
1970-01-01 00:00:00.000000273,-0.006125574272588086,-0.011971951428082717,-0.010489510489510412
1970-01-01 00:00:00.000000274,-0.0015408320493065508,-0.007097109226242071,0.0
1970-01-01 00:00:00.000000275,-0.007716049382716195,0.001394700139470073,-0.0035335689045937757
1970-01-01 00:00:00.000000276,-0.0031104199066873672,-0.0017409470752087763,-0.0035460992907800915
1970-01-01 00:00:00.000000277,0.0031201248049921304,0.0029647715381930784,0.003558718861209842
1970-01-01 00:00:00.000000278,0.010886469673405896,0.0013910624239263925,0.0035460992907803135
1970-01-01 00:00:00.000000279,0.0015384615384614886,0.009202986629623044,0.0
1970-01-01 00:00:00.000000280,0.010752688172043001,-0.009119064005505773,0.010600706713780772
1970-01-01 00:00:00.000000281,-0.001519756838905706,-0.01597499565896865,-0.006993006993006978
1970-01-01 00:00:00.000000282,-0.003044140030441511,0.006529027704252677,0.0035211267605634866
1970-01-01 00:00:00.000000283,0.0,-0.004908835904628317,-0.0035087719298246833
1970-01-01 00:00:00.000000284,-0.006106870229007688,-0.01990838618745583,-0.0035211267605632646
1970-01-01 00:00:00.000000285,-0.016897081413210335,0.01509976631314025,-0.007067137809187329
1970-01-01 00:00:00.000000286,-0.012499999999999956,-0.007260492296794707,0.0
1970-01-01 00:00:00.000000287,-0.004746835443038,-0.003210845522654271,-0.007117437722419906
1970-01-01 00:00:00.000000288,0.007949125596184325,-0.01896921975662136,0.0035842293906809264
1970-01-01 00:00:00.000000289,0.006309148264984188,-0.009120758847136035,0.0035714285714285587
1970-01-01 00:00:00.000000290,-0.0015673981191222097,-0.01951399116347574,-0.003558718861210064
1970-01-01 00:00:00.000000291,0.0031397174254317317,0.03022906496432598,0.0035714285714285587
1970-01-01 00:00:00.000000292,0.0,-0.004373974849644524,0.0
1970-01-01 00:00:00.000000293,0.006259780907668322,-0.006955885044847232,0.007117437722419906
1970-01-01 00:00:00.000000294,0.004665629860031162,-0.01179723502304153,0.010600706713780772
1970-01-01 00:00:00.000000295,0.0,0.004476776720761189,-0.006993006993006978
1970-01-01 00:00:00.000000296,-0.009287925696594312,-0.015970287836583053,-0.0035211267605632646
1970-01-01 00:00:00.000000297,0.004687499999999956,0.006416304963200448,0.0035335689045936647
1970-01-01 00:00:00.000000298,-0.0031104199066873672,0.03037689855615988,-0.0035211267605632646
1970-01-01 00:00:00.000000299,0.004680187207488418,-0.00837124658780708,0.0176678445229681
1970-01-01 00:00:00.000000300,0.0,0.013396953569462244,-0.01041666666666663
1970-01-01 00:00:00.000000301,0.0,0.013400941687794266,0.0
1970-01-01 00:00:00.000000302,0.0031055900621117516,-0.004110078627591163,0.007017543859649145
1970-01-01 00:00:00.000000303,-0.004643962848297267,0.0010766194150368946,-0.0034843205574913716
1970-01-01 00:00:00.000000304,0.007776049766718529,-0.013443269403118796,0.0
1970-01-01 00:00:00.000000305,-0.0030864197530865445,0.00363372093023262,0.0
1970-01-01 00:00:00.000000306,-0.004643962848297267,-0.014844315713251288,-0.0034965034965034336
1970-01-01 00:00:00.000000307,0.004665629860031162,0.0022050716648289725,0.007017543859649145
1970-01-01 00:00:00.000000308,0.004643962848297267,-0.015584891822515656,0.0034843205574912606
1970-01-01 00:00:00.000000309,0.0030816640986131016,0.01266530080089412,0.0
1970-01-01 00:00:00.000000310,0.016897081413210557,-0.005701673717123379,0.01041666666666674
1970-01-01 00:00:00.000000311,0.01963746223564944,0.0,0.013745704467353903
1970-01-01 00:00:00.000000312,-0.001481481481481417,-0.007769145394006638,0.0
1970-01-01 00:00:00.000000313,0.020771513353115667,-0.02050708426547354,0.010169491525423568
1970-01-01 00:00:00.000000314,-0.011627906976744207,-0.023220403502093645,-0.01342281879194629
